,product_brand,product_image_links,product_name
467,Pilot Farm,https://ddd33q3967xhi.cloudfront.net/upTKSPLK45aSnAnhuNWAWSvf1Uc=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fpT2L-p3ftKaiXZrJNd9-I4EJnos%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fCJ2Hm32zTSmfg2lsbLjc_PF_review_icon_gorilla_glue_4.jpg,GG4 (f.k.a. Gorilla Glue #4)
468,Soulshine Cannabis,https://ddd33q3967xhi.cloudfront.net/zU-7tGVc-5MixBHmvE4rpTPhVqk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fvgjoXl7g416ApTIRfArj4vW3-us%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252ffs7f681fS5a5EYn7i7iG_SSC_LOGO_medRedsquare.jpg,GG4 (f.k.a. Gorilla Glue #4)
469,Certified Portland,https://ddd33q3967xhi.cloudfront.net/61hjvJdUXO-NMWRx7pmw1IkAeZ8=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fSlAWxe-h9n1orj7ACYvHIO0zklc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252ftYoD6HwLTYmAs0oTkqR1_CERTIFIED%2bMACRO%2bMAY%2b1%2b2017%2bIMG_0048.jpg,"GG4 (f.k.a. Gorilla Glue #4) (bred by GG Strains, cut from Archive Portland)"
470,Clandestine Gardens,https://ddd33q3967xhi.cloudfront.net/TxJoOXbxsTiMEbgyETCUHBNUrHo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fSdokXWLzWJx5MAlw2iABN3r3e0k%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fguyuKzl0TWuxjInXQzYj_Screen%2bShot%2b2017-10-05%2bat%2b1.18.45%2bPM.png,Ghost OG
471,GG Strains LLC,https://ddd33q3967xhi.cloudfront.net/XT8K-oi09ImJSFFrkl-DFeCPtYI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fA-izHUbAttRSDAmRLFt6ZW2UsuQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f0t4bwRniRnK8GiFYWNfP_GluChee.jpg,GlueChee
472,GFarmaLabs,https://ddd33q3967xhi.cloudfront.net/i8QWxEKW2LRxos6ISYIhAa3OGyw=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f-z7Fa_WxGM6-D1XvXXR6rZFGtLs%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fc1zlpmrrRCuJWGPznNg6_G-NUGS-header.png,GNUGS Flower
473,Dream City,https://ddd33q3967xhi.cloudfront.net/153wNHP6hd4WhevSIE-qZy7qeLw=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f12q7vzBqf3Y7T2aji0HooskTKbM%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fzCKtrd2VTziyOY3tHs5y_God%2527s%2bBud%2b%25231_12_19_2016.JPG,Godbud
474,TopLeaf Canada,https://ddd33q3967xhi.cloudfront.net/GYfOO_n1MHK-A_lv8Ad2UPbE4FI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fMkmOkxQkDW9mz4VR6QG5ffc6aPM%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f2MG2xzQP6btCd2zMhFew_Organic%2bGGC2-min.jpg,Gods GC - Sativa / Organic - BC WEED CO
475,Nebula Gardens,https://ddd33q3967xhi.cloudfront.net/Aydb6yJ1T5pzeA_GKfvoB5HRRPQ=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fdAo1mhY309YC-X4B7F8Bio_8vuU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f12kYb6Z0TZiPFSv5EzsC_Gods%2bGift%2bMacro.jpg,God's Gift
476,Cooks Canna,https://ddd33q3967xhi.cloudfront.net/IEJwvRE2YPDf4U9b-z9j7Ok4cFs=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2feqBcJ6SipUSvfhjooOe8C2jWwZk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fQHBWML6aTMixpBvZTxB4_gods%2bgift.jpg,God's Gift 
477,GTI,https://ddd33q3967xhi.cloudfront.net/YM9XHyuUBFnBSBCNi6EuRFeM9vY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fle4azyUEIKiIoxbCa1Q2YGmp26Y%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fKLd6yrjDQJ2b2d6Bfnan_IMG_4755.JPG,Golden Goat
478,Sacred Flower Farms,https://ddd33q3967xhi.cloudfront.net/l_LwGRUOzk7F2sjnjbERTQXxQtI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2faBKKVss_Vt0_mBv4qcnPbf-ptls%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fB743Ev7qTlmHTGj6BqfJ_Golden%2bLemons.JPG,Golden Lemons
479,GreenRush - Washington ,https://ddd33q3967xhi.cloudfront.net/jYisehRrRu9zrhDeC_WR85WUKFk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f71u-LdcHr6IyttHr-pBgddOyznw%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fsE5MJEE9TKesWh0RI6pU_DSC_7412.jpg,Golden Panda
480,Yerba Buena,https://ddd33q3967xhi.cloudfront.net/OGkweiujExKKuTqMWkeCBtz6X1Q=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f_LzkqO_Mqv6UNlup34czdglrGJA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fBJt9nsAiRrSAoOSpPvWl_golden.jpg,Golden State Cookies
481,West Coast Herbs,https://ddd33q3967xhi.cloudfront.net/0G-2iCJdSG9YFnxBUk9wDwQsiro=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fEPFuk-LGb_UUdYbolRb0_uzOHpQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fnqfRRH7KTImKGOSrKnne_IMG_0876.JPG,Golden Ticket
482,Cannabis Nation Cultivation,https://ddd33q3967xhi.cloudfront.net/mtjSUCCdveejHcgDyCNtZ6e4Oas=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fO8ybSBySY7TbEp56G2RJO14Y6BQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f7BRE8aP2SvvMcBNJgo7Q_goldenticket.jpg,Golden Ticket
483,Bedford Grow,https://ddd33q3967xhi.cloudfront.net/TLLNduVAijA_cJURyZv9LUq6DSA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f8i-ACMtRAdi0xztRvq6mCqW44gM%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f5TufDQCTKlXSF5Y5ZSmg_gold%2bking%2bthai_dry%2bflower_bedford%2bgrow-10.jpg,Gold King Thai
484,Jet City Gardens,https://ddd33q3967xhi.cloudfront.net/W6jxLwPud44H3OFCk_Z36RvlS88=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fpWk3uPxP4LDBO8tQYxgLUUDbwJg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fWHanFLvkTWuU2809teiK_FullSizeRender%2b2.jpg,Gold Star
485,Dream City,https://ddd33q3967xhi.cloudfront.net/IHgmANT5-AOIJ45B4R9oxrg2Efk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fcJJiFdb15NWWW2i2HAoXK8-LRj0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f3EbQgbeqQeuSRV03SZ8g_20170321_124118.jpg,Grape Ape
486,Calyx Garden,https://ddd33q3967xhi.cloudfront.net/bZ2gJXdTqZxPnqszwSuEZRsQHGo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2frqssZn-qbEvUhzEZ9RP-jQe1P6Q%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fEqRRUy70R2R62buNhmgt_grape.jpg,Grape Calyx
487,Nebula Gardens,https://ddd33q3967xhi.cloudfront.net/QTOeT46XMnncchQi0-LAG0Mh7dM=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fyzhqmBS7hqHC3sG0hWSnLC-Xcls%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fKstKceSUSvqhYtZfEHaM_Packages%2bIndica.jpg,Grape Dawg
488,Royal Tree Gardens,https://ddd33q3967xhi.cloudfront.net/vd9mvmJLeG5Tqr0kCiS9WOGIH0M=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fvtgLZcUmGeJvCO6-l09pcbsc-Ss%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fMbjhJqtWSv2hwwTxuL3l_grapefruit.jpg,Grapefruit
489,Emerald Jane's,https://ddd33q3967xhi.cloudfront.net/iWQgISGGqBEC700JRWqRO_g49u0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fgmnGki8WtcQatGRHFdNS0YBPey4%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fYTbItksLTXOu5L5r5Gux_GrapeOG.png,Grape OG
490,Taste Budz,https://ddd33q3967xhi.cloudfront.net/iiQNJwtXd3vI69FAjNM4zRVNafo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fl8IERqN0hAYr67dBjp0Pr5kLSso%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fO9ilXrG0QjSmJDHf0Npb_IMG_1838%2bcopy.jpg,Grape Soda
491,Mainland Cannabis,https://ddd33q3967xhi.cloudfront.net/rL0wq6FZzehZXhF7GmbqgIXwUFc=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fwQjx2JrsVlDNN2nY5VkEvvWn_7A%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fSxXxPAyHSx29yHmYMLyb_Great%2bwhite%2bshark%25f0%259f%25a6%2588%2b.%2b.%2b.%2b.%2b.%25250A%25250A%2523mainlandcannabis%2b%2523bcbud%25250A%2523medicalmarijuana%2b%2523cannabiscanada%25250A%2523indica%2b%2523kush%2b%2523weedlife%2b%2523cannabisculture%2b%2523maryjane%2b%2523mmj.jpg,Great White Shark
492,SugarTop Buddery,https://ddd33q3967xhi.cloudfront.net/nLks3azAp-5j2OxSU6NWU3GUIoI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2frw6ozFfQJ2Zl480Wi0H_39XzXNc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fHburRgXnRPGGYS3SIZDw_green%2bcrack%2b-logo.jpg,Green Crack
493,Clandestine Gardens,https://ddd33q3967xhi.cloudfront.net/aAQWwjtveltz0xbLO2WDFXt-pco=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fSDycjjqezOgOdk_LYMCkz2iQNbg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fs9r9p9nLQh6Di8TB0pEZ_Screen%2bShot%2b2017-10-05%2bat%2b1.43.01%2bPM.png,Green Crack
494,HUXTON,https://ddd33q3967xhi.cloudfront.net/A8xLZ7-JSvxAf0GGoPrWzqLhOd8=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fwLIskHq_g-pLYMsCoquDOXSGBJc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fZMU34ByaRZ27PlTiVagH_huxton-Green-Crack.jpg,"Green Crack, Single-Strain Pak"
495,Cannasol Farms,https://ddd33q3967xhi.cloudfront.net/iu_Nk2wbYCIdMxpkJmrkYIV5cyI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f4eUbgQR7IfPFr1k6gb9jTN8ooCY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fcdn.filepicker.io%252fapi%252ffile%252fyvfO6DFGRYyaGbrUIvqA,Green Rainier
496,Apollo Grown,https://ddd33q3967xhi.cloudfront.net/qshVpB26KOip9NNaNTEMoyaojJQ=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2ftuv496Y6x2lTtT-dmyEMfDXsQDE%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fdkvLeRPzSo25x5qSXw4u_GSC-flower-1600x1600.jpg,GSC
497,Fleur Cannabis,https://ddd33q3967xhi.cloudfront.net/6lkIpSXnxghTYtY7xqyGOMz8QWk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fJ7QXhiuHkHEcYd0J2--n0NHntuA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fsvzzIM3QBmqgPlPGja4B__MG_5167.jpg,GSC
498,Sacred Flower Farms,https://ddd33q3967xhi.cloudfront.net/-Hap4nKjpN-NS34o1M0YJseIYq8=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fCkoifMumTbLoa7G9DqUeukKid3M%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f78sbcu6wThufMTSBPiee_Yummy_GSC_nofilter_noflash_dempure_certifiedkind_notill_knf_dank_420_weedstagram_weedporn_hightimes_livingsoilgrown_prob.jpg,GSC (f.k.a. Girl Scout Cookies)
499,True Humboldt,https://ddd33q3967xhi.cloudfront.net/FpZlRBW-0nhKbl2aIuVXaHdIrnQ=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fvbASTIG2RfsfXUFO77s2J62Qskk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fYIuIWb6xQmCNuRlLLIGj_AA-%2bgirl%2bscout.jpg,GSC (f.k.a. Girl Scout Cookies) (5105)
500,Healing Light Bodega,https://ddd33q3967xhi.cloudfront.net/GoK7W-IkIlowEreJQJtsFRH-dhw=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fnKKBPklsQI0fNuUKsI3wyd1T424%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f4kpKiFUBQDScx9jvFcrK_girl.jpg,GSC (f.k.a. Girl Scout Cookies) (Delete)
501,Palomar Craft Cannabis,https://ddd33q3967xhi.cloudfront.net/VvVcR3DkGho71mqp-hyvxIFflqg=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fRTGFWrWT2lNeBg0keK4pwO-tEIU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fIzkXNIBbT6uxzfoSsqgt_Harlequin-01.jpg,Harlequin
502,Cannasol Farms,https://ddd33q3967xhi.cloudfront.net/zEGTEF_3jOwlI04Fs_ON5S8KyTk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2faEsV0Uf5Qz7d3zsx3gF1cOSuWYk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fcdn.filepicker.io%252fapi%252ffile%252frOhKNWgGQ3STm5sx7qTJ,Harle-Tsu
503,TopLeaf Canada,https://ddd33q3967xhi.cloudfront.net/H8o0VgunH45mnuzbiY2DcE_WIJQ=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fHdj7tjJhEPzVR0X0lMvgC61FhRs%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fY6H2xZQERcmWv1Q4B2lA_Tora%2bBora.jpg,Hawaiian Tora Bora - Sativa / Organic - BC WEED CO
504,Clandestine Gardens,https://ddd33q3967xhi.cloudfront.net/SnjgBQX21qCcfzxnfR-jMkx51dI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2frCwExwbzbjPG0Pl4m6NXsWzSX2M%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252flWP4knZKTdKu0NsCgE3L_Screen%2bShot%2b2017-10-05%2bat%2b1.23.52%2bPM.png,Hawaiian Treat
505,Cannabis Nation Cultivation,https://ddd33q3967xhi.cloudfront.net/r-aHq0KW1EBNz4wmvmjpBq7Vao4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f_D0zBhvzlTh4zOyVX0Uw5aNv7v0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fYRuGcsJTYCeIUbGH5NWJ_headband.jpg,Headband
506,Yerba Buena,https://ddd33q3967xhi.cloudfront.net/WVKRoC1WcqtpcKaFtoYhKizcN8E=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2ff985WnKL3T5IbpzeuWTHx_H_4WM%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252flx0sIdN6RFWCVFuxyD2M_headband.jpg,Headband
507,Bedford Grow,https://ddd33q3967xhi.cloudfront.net/Hv6QPkw7njv84imJmx965Yd2Ndc=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fy0zPs2hZTD7ZWoLhk8PWGGENQyg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fKnPLy7AkQ9y8ljbfUBHt_headwrecker_dry%2bflower_bedford%2bgrow-4.jpg,Headwrecker
508,West Coast Herbs,https://ddd33q3967xhi.cloudfront.net/kR05kyllmLX6SdVngl2bqKCJxSI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fEGouKhJOPIZviZoXXnCwqexiNZ8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fKny6aQ7YSOuDeCFn3a3w_IMG_0875.JPG,Heirloom Blueberry Sativa
509,Virginia Co.,https://ddd33q3967xhi.cloudfront.net/A0inn8Urm5r-X0iLGLTMDhJ2QUs=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fksr__ppcgkDL-lmNhzx3O2OMlO0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fAawmIgQrSRUWZLpr13IQ_HerijuanaJack33_StrainArt.png,Herijuana Jack 33
510,HUXTON,https://ddd33q3967xhi.cloudfront.net/OlToNYueq_p6PX3khguNJ2mId1o=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fe_LlDu4TCm2RDWHy28cH8oHVevg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fjDbPxHgLQHedIrPixDYz_Huxton-HiFi-TIN.jpg,HiFi Tin 
511,Bedford Grow,https://ddd33q3967xhi.cloudfront.net/gQ1jsvbKaF5X_XkGJQqwlbjWr6o=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fGLx1bclk2cnnJ8NlqPM3k9CBghs%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fZrI6FoaeSBmVG46R3JoK_highwayman_dry%2bflower_bedford%2bgrow-5.jpg,Highwayman
512,Outlaw Cannabis Company,https://ddd33q3967xhi.cloudfront.net/xRZ6ZpHTC9jtXjxlFVFK4hft5FI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f7isKfw4O3IglCFieHFwSqPDGHR0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fKgs0ZKmSQgqh7kIeUBuS_huck.jpg,Huckleberry 
513,Jet City Gardens,https://ddd33q3967xhi.cloudfront.net/_HQW7T37OlsVEdM-9wUAv9UdyKA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fCx2zqbwFhIEQP4mO0ayf6VMW9Ko%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f0kLKf2AtTiqvphu9lHAP_hulk.jpg,Hulkamania
514,TopLeaf Canada,https://ddd33q3967xhi.cloudfront.net/_CzJNj1EssxHHTazmshKDdFGWyw=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f5YnDtJgdWxyYm-KPI_4YOn3BnL4%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f3SyjSVGsRIaiM5N2jnnw_ice_cream4_1024.jpg,Ice Cream - Indica Hybrid - BCWEEDCO
515,INDO,https://ddd33q3967xhi.cloudfront.net/B_hDppHDgdRUFHELq1FfDxMdPi0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2ff37RjvCzMRxOackDOybTk25qoRk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fl6OHtyxlRfS0EWovPh0L_american%2bbeautyArtboard%2b23x-100.jpg,INDO- American Beauty
516,INDO,https://ddd33q3967xhi.cloudfront.net/GUZU3E3WuSn40o7pCtktvJqcTjg=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fvSPLIQLx9WTv6MGa1FTMkKNC-uY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fysdow3CQd6qm6fL7mGEQ_blackberrykushArtboard%2b23x-100.jpg,INDO- Blackberry Kush
517,INDO,https://ddd33q3967xhi.cloudfront.net/3gRVfatVX1d7vfY-whDRIWL3Imk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fmIyS5GRxtlnxcbsfzEjxySyKtVQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fEUY6hYkwR2yKUmS0iQ7G_blueberryArtboard%2b23x-100.jpg,INDO- Blueberry
518,INDO,https://ddd33q3967xhi.cloudfront.net/ESLZVzeyLmiQNQ8oapTmdd36vjY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fegaWtkRA3mO8gd5PnPcjirPmIx4%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fSiRkwxgRauRLQsJRcWiL_bluecheeseArtboard%2b23x-100.jpg,INDO- Blue Cheese
519,INDO,https://ddd33q3967xhi.cloudfront.net/FfxJnsZrAh28xKV2xUAxF7VLljo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f8LluA9dD8UI9EawQX4O10Hmt_i0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fA9wl2O25TqO7dXl8Dt72_bluemagooArtboard%2b23x-100.jpg,INDO- Blue Magoo
520,INDO,https://ddd33q3967xhi.cloudfront.net/slEh4kseMF7UpWjDo1PT7Zom4xI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fNMMY58Umxdcg3j75KQHt1qM7ctY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f0vqoB8VRb6yqUSR1lCJN_dutchberryArtboard%2b23x-100.jpg,INDO- Dutchberry
521,INDO,https://ddd33q3967xhi.cloudfront.net/0DqNxtpsTBd69hVr-R1iLYWXxIs=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f1W_vhrWjsO8tISEem_4KkNByFgs%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252ftHqwL2tQTom9H04dWgMq_lemonogArtboard%2b23x-100.jpg,INDO- Lemon OG
522,INDO,https://ddd33q3967xhi.cloudfront.net/kp9a4oe4ucY3KKZEzS1Zzzg2j28=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2ft7SQNqDIhAaju-Mj9oMESSPuGtI%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f60q5FwD5SJauYQ8CcnZy_oneloveArtboard%2b23x-100.jpg,INDO- One Love
523,INDO,https://ddd33q3967xhi.cloudfront.net/Z8tU9XN3efalnW5M_QJJX_kCK64=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fzVUTz8mO1RLBLzQUwLvDtief-TY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fSDlIVYNcSHOPRqPF7uP0_sexpotArtboard%2b23x-100.jpg,INDO- Sexpot
524,INDO,https://ddd33q3967xhi.cloudfront.net/m2wSrhgf-iLpnw1v7R_SrfyCOoU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fIyfVJHx2jUkKjGevKsqL7S5vfnw%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fTUaFu3g3QAx7P1fUfxge_Artboard%2b23x-100.jpg,INDO- Sherbert
